accident_id,incident_datetime,city,state,country,latitude,longitude,road_name,road_type,intersection_type,accident_type,weather_condition,road_condition,light_condition,speed_limit,actual_speed_kph,driver_age,driver_gender,casualties,fatalities,vehicles_involved,alcohol_influence,blood_alcohol_level,weather_reported_at,reporting_department,pedestrian_involved
34886591-38f8-4d17-b928-f8ecb62a3a2d,2021-02-23T13:09:48.519Z,New Miles,Oregon,Cocos (Keeling) Islands,31.3002,-125.8957,carbo,clementia,talis,depulso,avarus,nostrum,appono,65,162.5841596,21,cui,6,1,4,TRUE,0.085223984,2022-10-30T18:56:31.302Z,"Jast, Heidenreich and Jacobson",TRUE
3ab607d8-eab1-45fc-8af7-3ce24b8d5960,2024-01-16T03:44:06.661Z,Monahanbury,North Dakota,Martinique,4.3074,-56.1207,absum,trado,acidus,sequi,ustulo,benigne,audeo,38,55.5515554,48,cogo,5,1,4,TRUE,0.137394647,2020-05-06T02:22:18.648Z,Heathcote - Hayes,TRUE
a326e0cc-b1eb-40f3-8937-936b514fbd26,2020-04-01T19:26:06.514Z,Port Jarenchester,New York,Anguilla,58.3281,-69.8261,curatio,occaecati,volubilis,acsi,denique,calcar,vilicus,96,3.103325036,98,esse,1,2,4,FALSE,0.116264446,2025-09-22T15:25:52.864Z,"Rodriguez, Jast and Gorczany",TRUE
a819ff2a-4b37-4406-8046-43b617167bbb,2024-05-14T06:07:50.190Z,East Abbyhaven,South Carolina,Sweden,-32.888,8.4383,perferendis,cui,curto,tot,turba,caste,architecto,51,109.5495905,72,abutor,6,0,5,FALSE,0.179055237,2021-12-01T10:00:15.101Z,Walter Group,TRUE
2b240010-edca-4c01-9d9b-9171e1a8405d,2025-11-27T03:58:09.149Z,Port Carlos,Iowa,Tonga,-32.0414,113.3588,sulum,collum,cresco,accusantium,arbor,voro,concido,70,145.0380622,35,tondeo,2,1,3,TRUE,0.171498384,2022-08-19T10:51:00.072Z,Wilkinson - Lind,FALSE
82a898d7-7747-4120-984a-4e4c873a487b,2019-11-01T16:02:40.461Z,Lake Blaiseworth,Nevada,Australia,-20.9364,-75.5951,vado,excepturi,excepturi,suppellex,appello,cuius,desolo,106,85.39232271,71,subvenio,3,2,5,TRUE,0.005151311,2019-11-29T06:25:44.011Z,Huels - Hermann,FALSE
f289e059-83d0-43fb-aafc-f469674e66f5,2020-06-28T05:43:04.042Z,New Kathlyn,New Jersey,Bermuda,-43.9558,72.5813,peccatus,antepono,ver,cauda,sortitus,absorbeo,curriculum,69,191.8332165,81,pecto,3,0,1,TRUE,0.18329078,2021-12-30T19:35:01.120Z,Funk - Watsica,TRUE
61624824-b708-4a1b-abf8-a3c482aa722b,2025-03-09T03:08:38.738Z,Lake Loma,Kentucky,Saint Lucia,1.314,-135.3315,thymbra,consectetur,absorbeo,vinco,suffoco,quis,concido,48,170.3871586,75,adiuvo,2,1,5,FALSE,0.208089177,2021-05-26T13:33:37.570Z,Funk and Sons,TRUE
ce56caaf-ded4-4e65-82cf-4c8e57cdac82,2024-09-30T10:18:15.337Z,Turcotteborough,Oklahoma,Saint Barthelemy,88.9946,-95.2318,tremo,ciminatio,dignissimos,tremo,alo,casus,terminatio,91,188.5380284,69,cumque,4,0,5,FALSE,0.065372337,2020-04-28T19:00:00.772Z,"Harber, Glover and Grimes",FALSE
450904d7-9243-474d-ba3a-c4f6aad39aa6,2019-01-17T00:34:36.323Z,Beavercreek,Arizona,Pitcairn Islands,86.373,-105.4043,ventosus,aequus,armarium,theca,eum,spero,administratio,30,77.13529131,64,tabula,0,2,5,FALSE,0.126785526,2024-01-21T04:54:45.866Z,"Bergstrom, Conroy and Hane",FALSE
364171ad-1fea-4d33-a337-40f5ab990d97,2020-06-25T10:56:14.899Z,Bloomington,Connecticut,Armenia,64.5638,33.7368,neque,advenio,thermae,decet,stabilis,spargo,admoneo,23,43.46990497,82,debilito,4,1,4,FALSE,0.030753132,2019-03-04T18:20:06.898Z,McGlynn Group,FALSE
cea985e8-d644-45cb-84a9-abeb8ff55950,2021-07-01T19:57:48.268Z,Rowlett,Wyoming,Bangladesh,-9.5321,164.2633,alioqui,synagoga,avarus,cito,similique,catena,auctor,70,61.01789144,82,debilito,4,2,4,FALSE,0.074774004,2022-05-08T14:40:28.331Z,"Dach, Kerluke and Wunsch",TRUE
623189e1-6d01-40ab-ac0d-b1c3f50945d2,2021-05-19T11:17:14.990Z,New Franciscofort,Georgia,Tonga,85.2582,-2.1186,aut,creta,terra,somnus,ultio,comitatus,rerum,29,19.55425501,65,asporto,1,0,4,FALSE,0.09440061,2025-08-02T07:30:48.490Z,Dietrich LLC,TRUE
f3fbbc5d-8e06-4a05-821d-b33a599eaca4,2025-06-15T01:12:58.515Z,Port Sim,Washington,Democratic Republic of the Congo,-82.6188,53.5827,vestigium,tamquam,tandem,abundans,vapulus,adfectus,clam,54,38.44656024,16,via,2,0,5,TRUE,0.153706413,2024-09-27T12:36:38.076Z,Sporer - Powlowski,TRUE
a2f75d3b-95a5-45bb-94d7-7c9fa5f46971,2018-08-17T08:38:40.732Z,Port Joseborough,Kansas,Palau,-29.661,-115.0202,vehemens,absconditus,cernuus,crustulum,armarium,thesis,torqueo,46,36.75177693,89,considero,3,1,4,FALSE,0.147341196,2020-08-12T20:45:29.219Z,Franecki - Grant,TRUE
ebebbe9e-a349-4c70-b4ab-332b023f45d0,2019-10-19T05:57:55.801Z,Izaiahchester,New York,Haiti,-70.6146,140.9779,vero,suus,talus,arbustum,quo,textilis,condico,121,5.905740651,88,sed,0,1,2,FALSE,0.071695133,2021-04-09T17:42:07.547Z,Macejkovic Group,FALSE
1dc25816-fe99-4b4a-9bc1-06a302fdb247,2022-03-31T17:47:23.520Z,Victoria,Wyoming,Republic of Korea,42.7444,38.9821,auxilium,solium,vulnus,conturbo,sordeo,sperno,adaugeo,105,163.1145676,29,contra,5,1,3,FALSE,0.217063022,2020-09-21T19:49:29.713Z,Pacocha - Skiles,FALSE
a5baaece-19a1-4543-b8ba-dde81b5498e9,2020-08-31T22:16:26.671Z,Shanahanstad,Illinois,Pitcairn Islands,60.2644,134.969,dicta,ullam,cometes,ulciscor,pectus,ad,tero,130,232.0433021,93,thymbra,4,0,5,FALSE,0.084603918,2023-09-11T20:26:00.578Z,"Reinger, Kuhn and Cremin",FALSE
65a85db1-6110-4013-82d7-3ae4e8617a3d,2022-03-26T06:01:30.101Z,Lake Darlene,Florida,Iran,74.9029,99.1263,calculus,temporibus,coma,amaritudo,celebrer,animi,solitudo,47,94.44759008,34,ipsam,4,1,4,FALSE,0.11434869,2023-07-31T21:05:05.520Z,Mann - Emard,TRUE
6d9e1d11-eccc-429b-bd04-e39b9435b461,2023-08-11T14:05:19.998Z,Port Karina,New York,Bosnia and Herzegovina,22.3965,72.6335,bardus,talus,theologus,despecto,substantia,constans,carcer,30,93.29460755,49,desolo,0,1,4,TRUE,0.115734436,2022-08-23T14:13:35.152Z,Krajcik Group,FALSE
d5fd4412-df72-45cf-a71e-2288f89a67a6,2021-10-22T15:09:51.922Z,Rogahnworth,Georgia,Aruba,-8.5339,-132.2243,praesentium,adversus,conqueror,sum,culpa,similique,illo,69,156.6309384,96,aut,0,0,4,FALSE,0.217882338,2022-08-25T18:29:07.787Z,"Gislason, Jast and Nitzsche",FALSE
9ff8539b-532b-4e66-a92e-e103f27fa7b6,2019-04-27T11:46:31.506Z,Minneapolis,New York,Spain,8.4357,-79.2512,absens,uterque,verecundia,adicio,fugit,natus,dicta,101,4.989339701,70,copiose,3,2,2,FALSE,0.189043337,2022-10-30T15:08:07.422Z,Olson - McCullough,TRUE
d58654c8-b03f-4583-9a3a-b44a81d6ccaf,2023-07-04T03:43:34.416Z,South Filibertoview,California,Djibouti,16.3475,11.2469,torqueo,comparo,tumultus,amo,appositus,circumvenio,altus,28,19.67437015,74,vulariter,0,2,5,TRUE,0.171236951,2021-06-21T09:32:13.982Z,Fisher - Kozey,TRUE
dc949ece-b14c-4970-8c55-21eaae02af1e,2025-10-29T01:59:32.995Z,New Britain,Georgia,Zimbabwe,5.1208,-25.7715,vester,vilis,textor,tergo,impedit,canto,sollicito,84,23.32067234,95,decerno,0,0,4,FALSE,0.156962544,2021-10-14T10:50:15.569Z,Hagenes LLC,TRUE
ca01041e-4e11-4280-a5d4-495609b4cde7,2023-06-20T12:53:34.176Z,Deronchester,Indiana,Libyan Arab Jamahiriya,-35.0362,-88.5693,cicuta,agnosco,velit,adficio,angustus,adimpleo,vulnero,50,223.7921361,88,alo,5,2,4,TRUE,0.187864121,2023-03-16T01:44:30.087Z,Botsford - Dicki,TRUE
0a196271-3037-4a4b-9e8c-119d43baebae,2021-09-14T23:44:50.659Z,Natborough,Utah,Hungary,-52.3799,-21.5067,alius,cruentus,denego,cum,arbor,atque,vorax,39,163.7527309,60,venustas,3,0,3,TRUE,0.137294496,2019-06-21T22:42:29.115Z,Kuhn Inc,FALSE
e2e71d03-b676-4dbc-b619-2ccf2ef3a62c,2022-05-22T05:21:48.869Z,Johnstonfort,Tennessee,Indonesia,-49.4156,-7.5855,tribuo,velociter,quidem,harum,curatio,artificiose,acervus,29,56.49153619,18,suspendo,5,1,5,TRUE,0.20757546,2018-09-06T17:35:17.305Z,Jones and Sons,TRUE
74cf6c61-513c-4555-886b-cf6508f654c2,2024-01-22T17:12:45.537Z,Berkeley,Oklahoma,Cook Islands,-74.2865,128.1878,tutamen,aperiam,terra,vallum,sollicito,administratio,caelestis,30,233.4208966,61,quaerat,0,2,5,TRUE,0.24369714,2020-02-08T07:34:32.406Z,Considine - Kunze,TRUE
130e6d96-1118-445f-b421-a023fe8a0912,2022-06-19T19:04:33.218Z,New Britain,Washington,Romania,-68.2274,72.6788,pecco,copiose,angustus,abstergo,nemo,curia,suffragium,52,82.18650467,68,sub,6,1,2,FALSE,0.087394106,2020-11-23T00:10:37.604Z,Gislason Inc,FALSE
7e33b9b7-1aac-4a73-b3a5-567443e06c3b,2018-05-23T06:40:59.845Z,North Waltonborough,New Hampshire,Spain,73.2408,-136.3028,voveo,virgo,argentum,summisse,taceo,sumptus,urbs,103,186.1470208,55,summopere,4,2,5,TRUE,0.162747948,2018-10-21T11:23:50.369Z,Armstrong - Cummerata,FALSE
8e199172-05ff-4793-b486-bd5169570c52,2024-04-01T18:41:26.465Z,West Chester,Tennessee,Timor-Leste,-1.3369,-5.9409,surculus,vos,apparatus,adinventitias,atrox,amplus,impedit,127,18.99362146,42,veritas,0,0,1,FALSE,0.203352189,2018-09-13T09:02:19.141Z,"Braun, Cassin and Corwin",TRUE
5b6d2f83-1dab-465c-9856-9b0d27161190,2021-04-13T03:07:51.861Z,North Virginiaville,Vermont,Costa Rica,-10.0373,-176.6307,vomito,adversus,conduco,capitulus,altus,viridis,tempore,55,136.2746239,84,tandem,2,1,2,FALSE,0.010129942,2019-05-14T04:39:41.201Z,Pacocha Inc,TRUE
a3700069-aea1-4fb0-9468-a4f536875a19,2023-09-29T20:18:34.610Z,New Benjamin,Indiana,Svalbard & Jan Mayen Islands,-18.2092,-105.6509,comptus,quia,quasi,tersus,coniecto,curia,perferendis,71,30.31956347,87,molestiae,0,1,5,TRUE,0.001680241,2019-03-27T10:39:50.229Z,Ratke and Sons,TRUE
ceb5495d-d62c-4b43-be0b-58a6669ae816,2021-04-07T07:10:19.446Z,West Phyllis,Vermont,Uzbekistan,-0.1389,-65.5576,viduo,culpa,necessitatibus,decerno,aut,nihil,defungo,104,72.50542545,68,vulariter,4,2,3,FALSE,0.18311837,2019-05-19T23:52:22.332Z,Brakus Group,FALSE
6348daa9-9667-4637-9c74-74d0b815f09c,2020-03-23T12:28:24.636Z,West Cicero,Maryland,Iceland,-78.3491,10.6113,creator,appono,super,thesis,talis,sursum,soleo,80,207.5376356,59,unus,5,0,5,FALSE,0.10934404,2019-01-11T18:49:22.515Z,Bernhard LLC,FALSE
95dbe9d4-d416-414b-9cbd-3a158410c824,2018-12-21T01:44:12.196Z,Fort Carole,Kentucky,South Georgia and the South Sandwich Islands,-0.087,-88.0087,adulescens,ter,comes,crinis,abundans,cibo,defessus,128,13.9499577,31,averto,4,1,3,TRUE,0.088306633,2020-05-06T16:33:59.979Z,"O'Reilly, Carroll and Connelly",TRUE
4d537cab-13f2-41ca-824f-d7621a8aec6e,2021-06-23T07:37:31.433Z,Gislasonbury,Alaska,Micronesia,-31.2515,64.5069,acceptus,casus,corporis,canonicus,somniculosus,defluo,tametsi,44,16.22768215,56,deleniti,0,2,1,FALSE,0.183819819,2019-02-10T22:11:54.272Z,Mayert Group,FALSE
0f2c514c-3a16-4fa6-8890-0a6f38e56fb0,2019-06-29T10:35:24.881Z,Boynton Beach,Florida,Azerbaijan,-38.8272,30.1946,caput,eum,adinventitias,est,admoneo,ab,vos,79,127.8094554,93,arcus,1,0,3,FALSE,0.070603667,2019-01-14T23:50:43.249Z,"Lueilwitz, Haag and Shanahan",TRUE
683b6088-ab31-48b3-aa48-74d4b52c2699,2018-10-27T20:15:18.866Z,Bayonne,West Virginia,Tajikistan,-82.0922,120.3297,delibero,adsum,trepide,basium,supplanto,turba,debeo,33,118.6018563,91,stella,3,2,1,FALSE,0.237620601,2019-03-05T09:06:30.328Z,Kreiger Group,TRUE
6c4d9820-ff6d-4a4b-ac6b-924a14f6f3fe,2019-03-06T19:31:01.514Z,Fort Allen,Alaska,Palau,-57.5977,-27.7295,nam,cariosus,color,possimus,verto,adduco,crapula,97,43.16037021,25,cito,4,0,3,FALSE,0.023537544,2022-06-18T18:00:51.680Z,Friesen Group,TRUE
62b677ab-7373-4d88-ae31-790a58cfde49,2022-01-14T18:51:21.600Z,Kolbyview,Louisiana,Ghana,33.949,69.8199,recusandae,adeptio,stultus,optio,curtus,textor,ater,114,234.3201997,83,deprecator,0,0,2,FALSE,0.063641795,2025-01-28T22:57:53.219Z,"Blick, Kozey and Veum",TRUE
5aa3cb03-b2b0-46cf-9276-c73737c3d250,2023-05-16T00:23:31.823Z,North Melvinachester,California,Ukraine,-58.7386,-76.078,valens,theatrum,blandior,tego,admitto,dedecor,assumenda,96,26.90568799,59,pel,5,1,2,FALSE,0.067722907,2023-04-14T12:15:24.548Z,"Wyman, Strosin and Ward",TRUE
1273293e-23d5-4043-b931-569f249d9931,2018-09-04T10:34:11.661Z,East Demarioshire,Missouri,Palestine,72.358,166.3556,verecundia,defluo,cunabula,aveho,currus,dens,ventosus,81,37.59749899,98,absorbeo,2,0,2,TRUE,0.217897349,2023-12-24T03:58:14.689Z,Armstrong and Sons,FALSE
37b78497-dd64-43e3-a891-c96fc3bb2fef,2022-05-20T22:55:29.397Z,Fort Lauraton,Colorado,Uruguay,19.5556,-125.2998,administratio,viriliter,pauci,autem,umquam,delectus,qui,69,150.9217243,86,tabula,4,1,4,TRUE,0.176200063,2021-11-14T08:36:17.724Z,Batz - Hodkiewicz,TRUE
c13c4024-8097-4983-88b8-0c5e4fd05871,2022-03-21T08:21:34.843Z,Troyfurt,New York,Algeria,22.078,122.3075,chirographum,basium,blandior,uter,statim,deludo,tempora,37,47.99258399,84,arbor,4,0,2,TRUE,0.104687942,2023-07-27T02:29:46.014Z,Hessel Group,FALSE
e802d2b6-b129-41b1-9666-ed34d19504e9,2019-04-26T05:15:39.221Z,Larkinhaven,New Jersey,Democratic Republic of the Congo,-76.5461,-129.0679,toties,bonus,avaritia,trepide,absens,dignissimos,celer,90,195.8438895,83,absorbeo,1,0,5,FALSE,0.16293623,2022-06-13T11:22:58.388Z,Towne - Bashirian,FALSE
74027561-7250-405f-961d-f79614a44f8f,2023-12-27T13:34:11.714Z,Fort Anabelle,Hawaii,Greece,81.1539,142.1454,sperno,arca,vito,mollitia,calculus,acies,cibo,37,169.7768736,73,arbustum,4,0,2,FALSE,0.245317611,2023-07-16T14:46:24.480Z,Fadel Group,TRUE
82eede4f-8309-41b5-9c1c-566fc68002c3,2023-05-03T17:45:08.370Z,Eldridgeboro,Colorado,Bahamas,-20.7612,-95.1478,patria,allatus,demonstro,adfero,benigne,spiculum,virtus,26,226.7677251,66,blanditiis,4,1,2,TRUE,0.006465387,2020-10-17T08:12:47.963Z,Howell - Torp,TRUE
f9762e9f-ce82-46f8-8ea4-6cc43c5cea59,2023-12-29T08:38:31.381Z,Boganville,Oklahoma,Saint Lucia,73.4943,-85.8497,confero,una,vorax,sollicito,soleo,truculenter,cena,82,59.87950901,87,enim,0,2,4,FALSE,0.058086867,2023-08-05T19:44:21.331Z,Nikolaus - Mohr,FALSE
ca0eb66a-b943-44cb-9d7d-895203347334,2021-08-10T17:40:48.317Z,West Hollie,Oklahoma,Panama,-53.0101,-30.1796,caste,vapulus,crinis,tardus,nemo,debilito,expedita,67,209.1040606,38,alias,6,2,2,TRUE,0.170243858,2024-09-06T16:18:27.173Z,Beatty - Waters,TRUE
89a6967d-2b7b-4f7c-86ee-cdb69dc5c6df,2020-05-02T17:02:43.900Z,Lake Ellaworth,Alabama,French Guiana,-75.0025,47.9926,coniuratio,abutor,non,explicabo,cibo,reprehenderit,pecus,118,109.5754316,74,coadunatio,2,1,5,TRUE,0.141333348,2023-11-28T14:03:37.762Z,Johns - Labadie,TRUE
c1d3bedb-18eb-455a-b315-f7afe06b964c,2020-09-11T09:13:10.110Z,Lake Missouri,Vermont,Papua New Guinea,45.5316,-130.302,cuius,suspendo,absque,consequatur,vado,ubi,curtus,111,82.94936689,63,accusantium,1,1,3,TRUE,0.007495518,2022-01-11T13:16:06.556Z,"O'Connell, Labadie and Dickens",FALSE
bfe3d896-1bfa-41bf-b690-5218749e7a13,2024-11-09T05:59:02.901Z,Haneborough,Alabama,El Salvador,44.3899,11.5962,causa,tubineus,cibo,tego,admiratio,desidero,ut,54,19.07104796,90,communis,6,1,3,FALSE,0.152370785,2018-11-22T10:17:16.125Z,Stoltenberg Group,FALSE
987295d2-7071-406f-b9dd-942dd13fc724,2024-10-10T05:50:37.294Z,Rogerfurt,Connecticut,Equatorial Guinea,74.3033,94.5751,eaque,cum,tutis,crastinus,cogito,sustineo,repellendus,75,52.83419404,88,caecus,5,2,3,FALSE,0.102806695,2023-12-03T02:32:19.894Z,Morar - Koelpin,FALSE
4cb2ed50-c8db-42f7-8030-0b073b0d08b7,2022-02-26T20:37:58.152Z,Lake Borisfurt,Georgia,Niue,23.0089,146.6246,cupiditas,currus,clarus,atrocitas,xiphias,super,vorago,47,1.180311317,70,confugo,4,0,2,TRUE,0.138637587,2020-05-02T05:35:29.944Z,Ziemann - Graham,TRUE
85645d53-d7f2-4c0e-9924-09e41093752b,2018-01-25T14:59:48.065Z,Oberbrunnerstad,Missouri,Tuvalu,-20.9014,-3.846,custodia,subiungo,animadverto,curis,delicate,volaticus,argentum,23,145.4811082,32,blanditiis,3,0,4,FALSE,0.149196599,2018-12-24T15:53:14.410Z,Upton LLC,FALSE
94ad0bcc-0c4e-4900-ae02-b1e8476979af,2022-01-15T00:08:16.992Z,Bayerland,Delaware,Singapore,-75.6695,165.7769,non,apostolus,alii,baiulus,vir,tamisium,acsi,81,111.9805319,34,vindico,2,0,2,FALSE,0.130166549,2024-05-24T02:07:40.452Z,"Donnelly, Littel and Upton",FALSE
22fec15c-6f37-4924-b16c-4a4c89e165c3,2019-07-13T17:53:36.837Z,Port Chesleyboro,Illinois,Jordan,54.329,97.1057,umquam,suasoria,pecco,arguo,vulgus,capitulus,urbs,70,43.01351756,60,capillus,6,1,1,FALSE,0.172477598,2021-01-26T10:45:33.590Z,Hessel and Sons,TRUE
0195a299-0096-415e-a8c4-87ebe738625c,2020-03-24T20:04:23.136Z,Lewisville,Colorado,Ghana,-12.0498,-169.5229,varietas,cuppedia,caelestis,angelus,aestus,aspernatur,cursim,125,103.8131136,92,tamquam,2,0,3,FALSE,0.017066105,2023-02-11T02:50:27.636Z,Larson Group,FALSE
433fb146-78b1-4050-bd98-202ed31d9554,2023-03-02T08:51:33.437Z,Valentinastad,Idaho,Burundi,4.3957,59.9427,contra,aegrotatio,fugit,tabgo,crepusculum,conturbo,at,78,101.2487764,97,umquam,3,2,1,FALSE,0.10450264,2021-11-19T05:38:51.212Z,Russel and Sons,FALSE
73fc4e7a-997d-4338-a30b-1fdc9622a5df,2024-04-11T20:13:54.629Z,Madison,Utah,Mauritius,6.4255,-152.2963,accusator,utrum,venio,cuius,soluta,ipsa,tabgo,86,225.170388,72,laudantium,2,0,2,FALSE,0.221344551,2018-03-25T03:52:53.955Z,"Renner, Parisian and Mueller",FALSE
9ee16c55-bc08-4d0a-b046-9a43d5f8eb0d,2023-02-22T00:34:59.443Z,Port Geneville,Montana,El Salvador,-19.9665,-39.5217,accusantium,creator,laboriosam,canis,esse,attonbitus,vis,37,223.8474027,92,decumbo,6,0,3,FALSE,0.018857163,2024-04-02T22:14:27.565Z,Beier Inc,TRUE
5416ac43-db21-4618-b176-1206353acf87,2019-01-14T07:12:07.632Z,O'Connerstead,Tennessee,Pakistan,70.3637,93.4509,angelus,depono,corpus,rerum,charisma,clarus,animi,53,194.4743341,76,creator,5,0,5,FALSE,0.102155229,2025-12-25T16:53:32.989Z,Lockman - Leuschke,TRUE
e4bd4952-5ab9-4246-98d7-0a8b68d7dd1e,2021-04-25T21:51:10.506Z,West Caleighchester,South Carolina,Qatar,-47.2979,-102.5726,crapula,sto,debitis,vomica,a,animus,nihil,128,203.6428316,69,uterque,4,1,4,TRUE,0.019418696,2019-12-22T04:33:47.608Z,"Walker, Kohler and Hilll",TRUE
b193ec13-2228-48dd-8f50-22836132b024,2019-06-25T06:01:48.424Z,Port Jordyn,Michigan,Bermuda,-61.4278,68.2082,clamo,alius,varius,deputo,derelinquo,claustrum,desipio,107,158.5996362,69,vomito,6,0,2,FALSE,0.087685009,2021-12-26T09:58:43.537Z,Bosco - Zboncak,FALSE
a5f4b315-7d8b-450e-9ce3-800ec18d703e,2025-06-15T23:03:39.188Z,South San Francisco,Iowa,Ukraine,-75.5091,-72.0641,corpus,certe,rem,suppellex,decet,corporis,creator,87,1.862177512,88,defluo,2,2,3,FALSE,0.179502594,2021-09-26T14:03:23.345Z,Fahey - Bins,FALSE
a2684742-6967-4601-918b-00493b925dca,2025-07-03T13:24:35.336Z,East Lavada,Mississippi,Oman,-64.7405,-115.6441,abscido,vindico,spargo,atavus,culpo,verus,quidem,80,83.85918624,22,terga,1,0,5,TRUE,0.225774425,2020-09-11T11:26:53.122Z,"Tremblay, Schultz and Schmidt",FALSE
06d66aac-a188-4918-ba3b-a045a7f96fe7,2022-04-11T22:48:22.033Z,Rochester,Wyoming,French Southern Territories,-12.7722,122.4043,aro,trado,sol,usus,umbra,adeptio,tandem,122,138.5604332,81,custodia,1,1,1,TRUE,0.232413552,2021-04-14T11:55:05.290Z,"Streich, Bode and Torphy",FALSE
fd472d28-eaca-49e8-800a-d72ecdc035ea,2019-11-26T05:16:12.477Z,Sterling Heights,North Carolina,Montenegro,-56.3115,-119.9364,consequuntur,demonstro,cernuus,verumtamen,bellum,advenio,sufficio,76,150.0719451,51,varietas,0,2,1,TRUE,0.132792125,2022-01-27T15:41:17.886Z,Jerde - Welch,FALSE
c3301b96-aa5b-4782-9b0b-d8fae0709575,2021-09-05T05:32:30.943Z,Tuckahoe,Missouri,Libyan Arab Jamahiriya,10.099,-98.334,velum,super,acerbitas,ipsam,sub,circumvenio,tactus,74,19.15366201,21,adflicto,4,1,4,TRUE,0.091701264,2022-05-04T03:19:18.762Z,Dietrich - Zulauf,FALSE
59d76c0c-0f58-4547-bbcc-43b5df0802d4,2018-08-21T16:03:37.891Z,South Brennon,Rhode Island,Switzerland,-65.8109,-45.9634,vinco,acerbitas,adulescens,sperno,aduro,versus,crux,40,146.2576455,90,ustilo,4,0,3,TRUE,0.142101046,2023-04-21T12:42:18.644Z,Koss and Sons,TRUE
b407a6d4-4f9e-476d-9aa0-4ef49227e2a7,2022-05-31T02:28:53.074Z,New Peytonburgh,Wyoming,Turks and Caicos Islands,-6.6378,-79.2745,amaritudo,vivo,stips,victus,curvo,nam,altus,45,101.6143941,85,nisi,4,1,1,FALSE,0.04659601,2023-01-25T15:43:51.579Z,Bosco Group,FALSE
1af31bf0-4fee-4249-8b44-4e71d36ffa95,2020-01-07T09:41:30.927Z,Korbinton,Minnesota,Kyrgyz Republic,1.0632,-69.7681,vita,tristis,sum,crapula,ademptio,solitudo,clamo,37,14.77190808,57,subvenio,3,0,5,TRUE,0.210136277,2019-07-26T06:46:58.857Z,"White, Durgan and Robel",TRUE
38794102-dbf6-4824-8a3f-b84350719d58,2021-07-14T10:51:00.471Z,Kleinmouth,Nebraska,Vanuatu,86.5888,150.3359,deludo,comitatus,civitas,aperte,assumenda,adiuvo,fugiat,121,129.3556143,23,celer,3,1,2,TRUE,0.056085089,2018-03-15T08:07:23.205Z,Stroman - Reichel,TRUE
821c2b9c-3847-46dd-afdf-b7aff9ef8b0a,2023-02-18T06:55:51.046Z,Urbana,New Jersey,Sao Tome and Principe,-62.8858,-47.3187,stella,civitas,solvo,cado,amicitia,vulgus,stips,78,116.6306156,73,voluptas,3,1,5,FALSE,0.232768132,2025-07-24T21:50:10.495Z,"Hauck, Kuhlman and Jacobi",FALSE
ddc60333-e3a9-461a-8df3-606c9413717d,2024-11-06T02:09:59.317Z,Turcottechester,Wyoming,Niue,-6.0016,-27.6402,a,aggero,demo,bestia,caritas,angustus,animadverto,128,227.4592338,75,creptio,2,2,3,FALSE,0.210066666,2023-04-17T00:06:41.619Z,Ratke - Parker,FALSE
946e90d9-a1f9-49f6-a26d-5844be5b2a4c,2023-12-04T14:33:01.396Z,East Philipbury,Maryland,Turkmenistan,8.3625,-8.2364,suadeo,provident,acidus,talio,utor,tamdiu,abbas,106,200.3391367,28,terreo,5,1,5,FALSE,0.022311832,2022-03-09T21:35:24.815Z,Zieme Group,FALSE
c16935d9-c39d-4d02-9db8-a969c3dc388e,2024-03-07T18:37:24.364Z,East Joany,Arizona,Montenegro,82.8357,74.1155,centum,adfectus,tam,adduco,recusandae,sustineo,reiciendis,93,63.82869385,73,aqua,4,1,3,FALSE,0.089406968,2020-05-11T07:28:29.285Z,Hoeger LLC,FALSE
de863483-f1e9-499a-9c2f-b7544253c397,2024-07-01T02:59:21.228Z,North Brettmouth,Mississippi,Saint Vincent and the Grenadines,58.0242,122.7977,adstringo,tego,adhaero,conicio,socius,corroboro,currus,68,74.36904575,85,tepesco,1,0,5,TRUE,0.047014872,2020-03-23T11:46:27.664Z,Corkery and Sons,TRUE
f721ac3b-dc0b-468f-b4aa-a1c94903e77d,2025-03-12T21:09:21.579Z,Port Mckenzieport,Indiana,Saint Barthelemy,-15.2654,-36.2716,admitto,adhaero,concedo,artificiose,decumbo,sapiente,comminor,96,116.4502553,54,atrocitas,1,1,1,TRUE,0.093942598,2020-05-12T20:08:03.758Z,Wehner and Sons,FALSE
3221efaa-57f3-49b4-bd87-8f33a814fe3f,2018-06-03T13:59:52.060Z,Burke,Nebraska,Ireland,53.1455,168.3337,terreo,cogito,tantillus,suggero,illum,sursum,quia,52,209.2101542,72,decumbo,5,2,1,TRUE,0.216736971,2025-01-21T23:15:36.563Z,Keebler - Abbott,FALSE
0b5c5295-473f-4282-97e2-c3a1b7f8f2f0,2018-10-02T10:54:49.739Z,Warner Robins,West Virginia,Georgia,61.6096,-143.9574,contabesco,turpis,caecus,vere,tam,cunabula,neque,51,151.5329714,41,ante,1,1,1,TRUE,0.00845838,2018-11-24T18:52:53.148Z,Graham Group,FALSE
8a2c939b-a598-4e47-aa72-a9cae6046aef,2020-04-26T22:26:19.884Z,North Bomouth,Rhode Island,United States Minor Outlying Islands,-28.179,-71.7466,demens,arcus,titulus,curvo,aestas,auditor,delectus,100,16.9636554,33,turba,1,2,2,FALSE,0.035281696,2021-11-28T09:19:12.163Z,Rolfson Inc,TRUE
